Date,FinancialYear,GAG Period,GAG Year & Period,ID
2009-04-17 00:00:00,08-09,11,FY 08-09- P11,1749
2009-04-18 00:00:00,08-09,11,FY 08-09- P11,1750
2009-04-19 00:00:00,08-09,11,FY 08-09- P11,1751
2009-04-20 00:00:00,08-09,11,FY 08-09- P11,1752
2009-04-21 00:00:00,08-09,11,FY 08-09- P11,1753
2009-04-22 00:00:00,08-09,11,FY 08-09- P11,1754
2009-04-23 00:00:00,08-09,11,FY 08-09- P11,1755
2009-04-24 00:00:00,08-09,11,FY 08-09- P11,1756
2009-04-25 00:00:00,08-09,11,FY 08-09- P11,1757
2009-04-26 00:00:00,08-09,11,FY 08-09- P11,1758
2009-04-27 00:00:00,08-09,11,FY 08-09- P11,1759
2009-04-28 00:00:00,08-09,11,FY 08-09- P11,1760
2009-04-29 00:00:00,08-09,11,FY 08-09- P11,1761
2009-04-30 00:00:00,08-09,11,FY 08-09- P11,1762
2009-05-01 00:00:00,08-09,11,FY 08-09- P11,1763
2009-05-02 00:00:00,08-09,11,FY 08-09- P11,1764
2009-05-03 00:00:00,08-09,12,FY 08-09- P12,1765
2009-05-04 00:00:00,08-09,12,FY 08-09- P12,1766
2009-05-05 00:00:00,08-09,12,FY 08-09- P12,1767
2009-05-06 00:00:00,08-09,12,FY 08-09- P12,1768
2009-05-07 00:00:00,08-09,12,FY 08-09- P12,1769
2009-05-08 00:00:00,08-09,12,FY 08-09- P12,1770
2009-05-09 00:00:00,08-09,12,FY 08-09- P12,1771
2009-05-10 00:00:00,08-09,12,FY 08-09- P12,1772
2009-05-11 00:00:00,08-09,12,FY 08-09- P12,1773
2009-05-12 00:00:00,08-09,12,FY 08-09- P12,1774
2009-05-13 00:00:00,08-09,12,FY 08-09- P12,1775
2009-05-14 00:00:00,08-09,12,FY 08-09- P12,1776
2009-05-15 00:00:00,08-09,12,FY 08-09- P12,1777
2009-05-16 00:00:00,08-09,12,FY 08-09- P12,1778
2009-05-17 00:00:00,08-09,12,FY 08-09- P12,1779
2009-05-18 00:00:00,08-09,12,FY 08-09- P12,1780
2009-05-19 00:00:00,08-09,12,FY 08-09- P12,1781
2009-05-20 00:00:00,08-09,12,FY 08-09- P12,1782
2009-05-21 00:00:00,08-09,12,FY 08-09- P12,1783
2009-05-22 00:00:00,08-09,12,FY 08-09- P12,1784
2009-05-23 00:00:00,08-09,12,FY 08-09- P12,1785
2009-05-24 00:00:00,08-09,12,FY 08-09- P12,1786
2009-05-25 00:00:00,08-09,12,FY 08-09- P12,1787
2009-05-26 00:00:00,08-09,12,FY 08-09- P12,1788
2009-05-27 00:00:00,08-09,12,FY 08-09- P12,1789
2009-05-28 00:00:00,08-09,12,FY 08-09- P12,1790
2009-05-29 00:00:00,08-09,12,FY 08-09- P12,1791
2009-05-30 00:00:00,08-09,12,FY 08-09- P12,1792
2009-05-31 00:00:00,08-09,13,FY 08-09- P13,1793
2009-06-01 00:00:00,08-09,13,FY 08-09- P13,1794
2009-06-02 00:00:00,08-09,13,FY 08-09- P13,1795
2009-06-03 00:00:00,08-09,13,FY 08-09- P13,1796
2009-06-04 00:00:00,08-09,13,FY 08-09- P13,1797
2009-06-05 00:00:00,08-09,13,FY 08-09- P13,1798
2009-06-06 00:00:00,08-09,13,FY 08-09- P13,1799
2009-06-07 00:00:00,08-09,13,FY 08-09- P13,1800
2009-06-08 00:00:00,08-09,13,FY 08-09- P13,1801
2009-06-09 00:00:00,08-09,13,FY 08-09- P13,1802
2009-06-10 00:00:00,08-09,13,FY 08-09- P13,1803
2009-06-11 00:00:00,08-09,13,FY 08-09- P13,1804
2009-06-12 00:00:00,08-09,13,FY 08-09- P13,1805
2009-06-13 00:00:00,08-09,13,FY 08-09- P13,1806
2009-06-14 00:00:00,08-09,13,FY 08-09- P13,1807
2009-06-15 00:00:00,08-09,13,FY 08-09- P13,1808
2009-06-16 00:00:00,08-09,13,FY 08-09- P13,1809
2009-06-17 00:00:00,08-09,13,FY 08-09- P13,1810
2009-06-18 00:00:00,08-09,13,FY 08-09- P13,1811
2009-06-19 00:00:00,08-09,13,FY 08-09- P13,1812
2009-06-20 00:00:00,08-09,13,FY 08-09- P13,1813
2009-06-21 00:00:00,08-09,13,FY 08-09- P13,1814
2009-06-22 00:00:00,08-09,13,FY 08-09- P13,1815
2009-06-23 00:00:00,08-09,13,FY 08-09- P13,1816
2009-06-24 00:00:00,08-09,13,FY 08-09- P13,1817
2009-06-25 00:00:00,08-09,13,FY 08-09- P13,1818
2009-06-26 00:00:00,08-09,13,FY 08-09- P13,1819
2009-06-27 00:00:00,08-09,13,FY 08-09- P13,1820
2009-06-28 00:00:00,09-10,01,FY 09-10- P01,1821
2009-06-29 00:00:00,09-10,01,FY 09-10- P01,1822
2009-06-30 00:00:00,09-10,01,FY 09-10- P01,1823
2009-07-01 00:00:00,09-10,01,FY 09-10- P01,1824
2009-07-02 00:00:00,09-10,01,FY 09-10- P01,1825
2009-07-03 00:00:00,09-10,01,FY 09-10- P01,1826
2009-07-04 00:00:00,09-10,01,FY 09-10- P01,1827
2009-07-05 00:00:00,09-10,01,FY 09-10- P01,1828
2009-07-06 00:00:00,09-10,01,FY 09-10- P01,1829
2009-07-07 00:00:00,09-10,01,FY 09-10- P01,1830
2009-07-08 00:00:00,09-10,01,FY 09-10- P01,1831
2009-07-09 00:00:00,09-10,01,FY 09-10- P01,1832
2009-07-10 00:00:00,09-10,01,FY 09-10- P01,1833
2009-07-11 00:00:00,09-10,01,FY 09-10- P01,1834
2009-07-12 00:00:00,09-10,01,FY 09-10- P01,1835
2009-07-13 00:00:00,09-10,01,FY 09-10- P01,1836
2009-07-14 00:00:00,09-10,01,FY 09-10- P01,1837
2009-07-15 00:00:00,09-10,01,FY 09-10- P01,1838
2009-07-16 00:00:00,09-10,01,FY 09-10- P01,1839
2009-07-17 00:00:00,09-10,01,FY 09-10- P01,1840
2009-07-18 00:00:00,09-10,01,FY 09-10- P01,1841
2009-07-19 00:00:00,09-10,01,FY 09-10- P01,1842
2009-07-20 00:00:00,09-10,01,FY 09-10- P01,1843
2009-07-21 00:00:00,09-10,01,FY 09-10- P01,1844
2009-07-22 00:00:00,09-10,01,FY 09-10- P01,1845
2009-07-23 00:00:00,09-10,01,FY 09-10- P01,1846
2009-07-24 00:00:00,09-10,01,FY 09-10- P01,1847
2009-07-25 00:00:00,09-10,01,FY 09-10- P01,1848
2009-07-26 00:00:00,09-10,02,FY 09-10- P02,1849
2009-07-27 00:00:00,09-10,02,FY 09-10- P02,1850
2009-07-28 00:00:00,09-10,02,FY 09-10- P02,1851
2009-07-29 00:00:00,09-10,02,FY 09-10- P02,1852
2009-07-30 00:00:00,09-10,02,FY 09-10- P02,1853
2009-07-31 00:00:00,09-10,02,FY 09-10- P02,1854
2009-08-01 00:00:00,09-10,02,FY 09-10- P02,1855
2009-08-02 00:00:00,09-10,02,FY 09-10- P02,1856
2009-08-03 00:00:00,09-10,02,FY 09-10- P02,1857
2009-08-04 00:00:00,09-10,02,FY 09-10- P02,1858
2009-08-05 00:00:00,09-10,02,FY 09-10- P02,1859
2009-08-06 00:00:00,09-10,02,FY 09-10- P02,1860
2009-08-07 00:00:00,09-10,02,FY 09-10- P02,1861
2009-08-08 00:00:00,09-10,02,FY 09-10- P02,1862
2009-08-09 00:00:00,09-10,02,FY 09-10- P02,1863
2009-08-10 00:00:00,09-10,02,FY 09-10- P02,1864
2009-08-11 00:00:00,09-10,02,FY 09-10- P02,1865
2009-08-12 00:00:00,09-10,02,FY 09-10- P02,1866
2009-08-13 00:00:00,09-10,02,FY 09-10- P02,1867
2009-08-14 00:00:00,09-10,02,FY 09-10- P02,1868
2009-08-15 00:00:00,09-10,02,FY 09-10- P02,1869
2009-08-16 00:00:00,09-10,02,FY 09-10- P02,1870
2009-08-17 00:00:00,09-10,02,FY 09-10- P02,1871
2009-08-18 00:00:00,09-10,02,FY 09-10- P02,1872
2009-08-19 00:00:00,09-10,02,FY 09-10- P02,1873
2009-08-20 00:00:00,09-10,02,FY 09-10- P02,1874
2009-08-21 00:00:00,09-10,02,FY 09-10- P02,1875
2009-08-22 00:00:00,09-10,02,FY 09-10- P02,1876
2009-08-23 00:00:00,09-10,03,FY 09-10- P03,1877
2009-08-24 00:00:00,09-10,03,FY 09-10- P03,1878
2009-08-25 00:00:00,09-10,03,FY 09-10- P03,1879
2009-08-26 00:00:00,09-10,03,FY 09-10- P03,1880
2009-08-27 00:00:00,09-10,03,FY 09-10- P03,1881
2009-08-28 00:00:00,09-10,03,FY 09-10- P03,1882
2009-08-29 00:00:00,09-10,03,FY 09-10- P03,1883
2009-08-30 00:00:00,09-10,03,FY 09-10- P03,1884
2009-08-31 00:00:00,09-10,03,FY 09-10- P03,1885
2009-09-01 00:00:00,09-10,03,FY 09-10- P03,1886
2009-09-02 00:00:00,09-10,03,FY 09-10- P03,1887
2009-09-03 00:00:00,09-10,03,FY 09-10- P03,1888
2009-09-04 00:00:00,09-10,03,FY 09-10- P03,1889
2009-09-05 00:00:00,09-10,03,FY 09-10- P03,1890
2009-09-06 00:00:00,09-10,03,FY 09-10- P03,1891
2009-09-07 00:00:00,09-10,03,FY 09-10- P03,1892
2009-09-08 00:00:00,09-10,03,FY 09-10- P03,1893
2009-09-09 00:00:00,09-10,03,FY 09-10- P03,1894
2009-09-10 00:00:00,09-10,03,FY 09-10- P03,1895
2009-09-11 00:00:00,09-10,03,FY 09-10- P03,1896
2009-09-12 00:00:00,09-10,03,FY 09-10- P03,1897
2009-09-13 00:00:00,09-10,03,FY 09-10- P03,1898
2009-09-14 00:00:00,09-10,03,FY 09-10- P03,1899
2009-09-15 00:00:00,09-10,03,FY 09-10- P03,1900
2009-09-16 00:00:00,09-10,03,FY 09-10- P03,1901
2009-09-17 00:00:00,09-10,03,FY 09-10- P03,1902
2009-09-18 00:00:00,09-10,03,FY 09-10- P03,1903
2009-09-19 00:00:00,09-10,03,FY 09-10- P03,1904
2009-09-20 00:00:00,09-10,04,FY 09-10- P04,1905
2009-09-21 00:00:00,09-10,04,FY 09-10- P04,1906
2009-09-22 00:00:00,09-10,04,FY 09-10- P04,1907
2009-09-23 00:00:00,09-10,04,FY 09-10- P04,1908
2009-09-24 00:00:00,09-10,04,FY 09-10- P04,1909
2009-09-25 00:00:00,09-10,04,FY 09-10- P04,1910
2009-09-26 00:00:00,09-10,04,FY 09-10- P04,1911
2009-09-27 00:00:00,09-10,04,FY 09-10- P04,1912
2009-09-28 00:00:00,09-10,04,FY 09-10- P04,1913
2009-09-29 00:00:00,09-10,04,FY 09-10- P04,1914
2009-09-30 00:00:00,09-10,04,FY 09-10- P04,1915
2009-10-01 00:00:00,09-10,04,FY 09-10- P04,1916
2009-10-02 00:00:00,09-10,04,FY 09-10- P04,1917
2009-10-03 00:00:00,09-10,04,FY 09-10- P04,1918
2009-10-04 00:00:00,09-10,04,FY 09-10- P04,1919
2009-10-05 00:00:00,09-10,04,FY 09-10- P04,1920
2009-10-06 00:00:00,09-10,04,FY 09-10- P04,1921
2009-10-07 00:00:00,09-10,04,FY 09-10- P04,1922
2009-10-08 00:00:00,09-10,04,FY 09-10- P04,1923
2009-10-09 00:00:00,09-10,04,FY 09-10- P04,1924
2009-10-10 00:00:00,09-10,04,FY 09-10- P04,1925
2009-10-11 00:00:00,09-10,04,FY 09-10- P04,1926
2009-10-12 00:00:00,09-10,04,FY 09-10- P04,1927
2009-10-13 00:00:00,09-10,04,FY 09-10- P04,1928
2009-10-14 00:00:00,09-10,04,FY 09-10- P04,1929
2009-10-15 00:00:00,09-10,04,FY 09-10- P04,1930
2009-10-16 00:00:00,09-10,04,FY 09-10- P04,1931
2009-10-17 00:00:00,09-10,04,FY 09-10- P04,1932
2009-10-18 00:00:00,09-10,05,FY 09-10- P05,1933
2009-10-19 00:00:00,09-10,05,FY 09-10- P05,1934
2009-10-20 00:00:00,09-10,05,FY 09-10- P05,1935
2009-10-21 00:00:00,09-10,05,FY 09-10- P05,1936
2009-10-22 00:00:00,09-10,05,FY 09-10- P05,1937
2009-10-23 00:00:00,09-10,05,FY 09-10- P05,1938
2009-10-24 00:00:00,09-10,05,FY 09-10- P05,1939
2009-10-25 00:00:00,09-10,05,FY 09-10- P05,1940
2009-10-26 00:00:00,09-10,05,FY 09-10- P05,1941
2009-10-27 00:00:00,09-10,05,FY 09-10- P05,1942
2009-10-28 00:00:00,09-10,05,FY 09-10- P05,1943
2009-10-29 00:00:00,09-10,05,FY 09-10- P05,1944
2009-10-30 00:00:00,09-10,05,FY 09-10- P05,1945
2009-10-31 00:00:00,09-10,05,FY 09-10- P05,1946
2009-11-01 00:00:00,09-10,05,FY 09-10- P05,1947
2009-11-02 00:00:00,09-10,05,FY 09-10- P05,1948
2009-11-03 00:00:00,09-10,05,FY 09-10- P05,1949
2009-11-04 00:00:00,09-10,05,FY 09-10- P05,1950
2009-11-05 00:00:00,09-10,05,FY 09-10- P05,1951
2009-11-06 00:00:00,09-10,05,FY 09-10- P05,1952
2009-11-07 00:00:00,09-10,05,FY 09-10- P05,1953
2009-11-08 00:00:00,09-10,05,FY 09-10- P05,1954
2009-11-09 00:00:00,09-10,05,FY 09-10- P05,1955
2009-11-10 00:00:00,09-10,05,FY 09-10- P05,1956
2009-11-11 00:00:00,09-10,05,FY 09-10- P05,1957
2009-11-12 00:00:00,09-10,05,FY 09-10- P05,1958
2009-11-13 00:00:00,09-10,05,FY 09-10- P05,1959
2009-11-14 00:00:00,09-10,05,FY 09-10- P05,1960
2009-11-15 00:00:00,09-10,06,FY 09-10- P06,1961
2009-11-16 00:00:00,09-10,06,FY 09-10- P06,1962
2009-11-17 00:00:00,09-10,06,FY 09-10- P06,1963
2009-11-18 00:00:00,09-10,06,FY 09-10- P06,1964
2009-11-19 00:00:00,09-10,06,FY 09-10- P06,1965
2009-11-20 00:00:00,09-10,06,FY 09-10- P06,1966
2009-11-21 00:00:00,09-10,06,FY 09-10- P06,1967
2009-11-22 00:00:00,09-10,06,FY 09-10- P06,1968
2009-11-23 00:00:00,09-10,06,FY 09-10- P06,1969
2009-11-24 00:00:00,09-10,06,FY 09-10- P06,1970
2009-11-25 00:00:00,09-10,06,FY 09-10- P06,1971
2009-11-26 00:00:00,09-10,06,FY 09-10- P06,1972
2009-11-27 00:00:00,09-10,06,FY 09-10- P06,1973
2009-11-28 00:00:00,09-10,06,FY 09-10- P06,1974
2009-11-29 00:00:00,09-10,06,FY 09-10- P06,1975
2009-11-30 00:00:00,09-10,06,FY 09-10- P06,1976
2009-12-01 00:00:00,09-10,06,FY 09-10- P06,1977
2009-12-02 00:00:00,09-10,06,FY 09-10- P06,1978
2009-12-03 00:00:00,09-10,06,FY 09-10- P06,1979
2009-12-04 00:00:00,09-10,06,FY 09-10- P06,1980
2009-12-05 00:00:00,09-10,06,FY 09-10- P06,1981
2009-12-06 00:00:00,09-10,06,FY 09-10- P06,1982
2009-12-07 00:00:00,09-10,06,FY 09-10- P06,1983
2009-12-08 00:00:00,09-10,06,FY 09-10- P06,1984
2009-12-09 00:00:00,09-10,06,FY 09-10- P06,1985
2009-12-10 00:00:00,09-10,06,FY 09-10- P06,1986
2009-12-11 00:00:00,09-10,06,FY 09-10- P06,1987
2009-12-12 00:00:00,09-10,06,FY 09-10- P06,1988
2009-12-13 00:00:00,09-10,07,FY 09-10- P07,1989
2009-12-14 00:00:00,09-10,07,FY 09-10- P07,1990
2009-12-15 00:00:00,09-10,07,FY 09-10- P07,1991
2009-12-16 00:00:00,09-10,07,FY 09-10- P07,1992
2009-12-17 00:00:00,09-10,07,FY 09-10- P07,1993
2009-12-18 00:00:00,09-10,07,FY 09-10- P07,1994
2009-12-19 00:00:00,09-10,07,FY 09-10- P07,1995
2009-12-20 00:00:00,09-10,07,FY 09-10- P07,1996
2009-12-21 00:00:00,09-10,07,FY 09-10- P07,1997
2009-12-22 00:00:00,09-10,07,FY 09-10- P07,1998
2009-12-23 00:00:00,09-10,07,FY 09-10- P07,1999
2009-12-24 00:00:00,09-10,07,FY 09-10- P07,2000
2009-12-25 00:00:00,09-10,07,FY 09-10- P07,2001
2009-12-26 00:00:00,09-10,07,FY 09-10- P07,2002
2009-12-27 00:00:00,09-10,07,FY 09-10- P07,2003
2009-12-28 00:00:00,09-10,07,FY 09-10- P07,2004
2009-12-29 00:00:00,09-10,07,FY 09-10- P07,2005
2009-12-30 00:00:00,09-10,07,FY 09-10- P07,2006
2009-12-31 00:00:00,09-10,07,FY 09-10- P07,2007
2010-01-01 00:00:00,09-10,07,FY 09-10- P07,2008
2010-01-02 00:00:00,09-10,07,FY 09-10- P07,2009
2010-01-03 00:00:00,09-10,07,FY 09-10- P07,2010
2010-01-04 00:00:00,09-10,07,FY 09-10- P07,2011
2010-01-05 00:00:00,09-10,07,FY 09-10- P07,2012
2010-01-06 00:00:00,09-10,07,FY 09-10- P07,2013
2010-01-07 00:00:00,09-10,07,FY 09-10- P07,2014
2010-01-08 00:00:00,09-10,07,FY 09-10- P07,2015
2010-01-09 00:00:00,09-10,07,FY 09-10- P07,2016
2010-01-10 00:00:00,09-10,08,FY 09-10- P08,2017
2010-01-11 00:00:00,09-10,08,FY 09-10- P08,2018
2010-01-12 00:00:00,09-10,08,FY 09-10- P08,2019
2010-01-13 00:00:00,09-10,08,FY 09-10- P08,2020
2010-01-14 00:00:00,09-10,08,FY 09-10- P08,2021
2010-01-15 00:00:00,09-10,08,FY 09-10- P08,2022
2010-01-16 00:00:00,09-10,08,FY 09-10- P08,2023
2010-01-17 00:00:00,09-10,08,FY 09-10- P08,2024
2010-01-18 00:00:00,09-10,08,FY 09-10- P08,2025
2010-01-19 00:00:00,09-10,08,FY 09-10- P08,2026
2010-01-20 00:00:00,09-10,08,FY 09-10- P08,2027
2010-01-21 00:00:00,09-10,08,FY 09-10- P08,2028
2010-01-22 00:00:00,09-10,08,FY 09-10- P08,2029
2010-01-23 00:00:00,09-10,08,FY 09-10- P08,2030
2010-01-24 00:00:00,09-10,08,FY 09-10- P08,2031
2010-01-25 00:00:00,09-10,08,FY 09-10- P08,2032
2010-01-26 00:00:00,09-10,08,FY 09-10- P08,2033
2010-01-27 00:00:00,09-10,08,FY 09-10- P08,2034
2010-01-28 00:00:00,09-10,08,FY 09-10- P08,2035
2010-01-29 00:00:00,09-10,08,FY 09-10- P08,2036
2010-01-30 00:00:00,09-10,08,FY 09-10- P08,2037
2010-01-31 00:00:00,09-10,08,FY 09-10- P08,2038
2010-02-01 00:00:00,09-10,08,FY 09-10- P08,2039
2010-02-02 00:00:00,09-10,08,FY 09-10- P08,2040
2010-02-03 00:00:00,09-10,08,FY 09-10- P08,2041
2010-02-04 00:00:00,09-10,08,FY 09-10- P08,2042
2010-02-05 00:00:00,09-10,08,FY 09-10- P08,2043
2010-02-06 00:00:00,09-10,08,FY 09-10- P08,2044
2010-02-07 00:00:00,09-10,09,FY 09-10- P09,2045
2010-02-08 00:00:00,09-10,09,FY 09-10- P09,2046
2010-02-09 00:00:00,09-10,09,FY 09-10- P09,2047
2010-02-10 00:00:00,09-10,09,FY 09-10- P09,2048
2010-02-11 00:00:00,09-10,09,FY 09-10- P09,2049
2010-02-12 00:00:00,09-10,09,FY 09-10- P09,2050
2010-02-13 00:00:00,09-10,09,FY 09-10- P09,2051
2010-02-14 00:00:00,09-10,09,FY 09-10- P09,2052
2010-02-15 00:00:00,09-10,09,FY 09-10- P09,2053
2010-02-16 00:00:00,09-10,09,FY 09-10- P09,2054
2010-02-17 00:00:00,09-10,09,FY 09-10- P09,2055
2010-02-18 00:00:00,09-10,09,FY 09-10- P09,2056
2010-02-19 00:00:00,09-10,09,FY 09-10- P09,2057
2010-02-20 00:00:00,09-10,09,FY 09-10- P09,2058
2010-02-21 00:00:00,09-10,09,FY 09-10- P09,2059
2010-02-22 00:00:00,09-10,09,FY 09-10- P09,2060
2010-02-23 00:00:00,09-10,09,FY 09-10- P09,2061
2010-02-24 00:00:00,09-10,09,FY 09-10- P09,2062
2010-02-25 00:00:00,09-10,09,FY 09-10- P09,2063
2010-02-26 00:00:00,09-10,09,FY 09-10- P09,2064
2010-02-27 00:00:00,09-10,09,FY 09-10- P09,2065
2010-02-28 00:00:00,09-10,09,FY 09-10- P09,2066
2010-03-01 00:00:00,09-10,09,FY 09-10- P09,2067
2010-03-02 00:00:00,09-10,09,FY 09-10- P09,2068
2010-03-03 00:00:00,09-10,09,FY 09-10- P09,2069
2010-03-04 00:00:00,09-10,09,FY 09-10- P09,2070
2010-03-05 00:00:00,09-10,09,FY 09-10- P09,2071
2010-03-06 00:00:00,09-10,09,FY 09-10- P09,2072
2010-03-07 00:00:00,09-10,10,FY 09-10- P10,2073
2010-03-08 00:00:00,09-10,10,FY 09-10- P10,2074
2010-03-09 00:00:00,09-10,10,FY 09-10- P10,2075
2010-03-10 00:00:00,09-10,10,FY 09-10- P10,2076
2010-03-11 00:00:00,09-10,10,FY 09-10- P10,2077
2010-03-12 00:00:00,09-10,10,FY 09-10- P10,2078
2010-03-13 00:00:00,09-10,10,FY 09-10- P10,2079
2010-03-14 00:00:00,09-10,10,FY 09-10- P10,2080
2010-03-15 00:00:00,09-10,10,FY 09-10- P10,2081
2010-03-16 00:00:00,09-10,10,FY 09-10- P10,2082
2010-03-17 00:00:00,09-10,10,FY 09-10- P10,2083
2010-03-18 00:00:00,09-10,10,FY 09-10- P10,2084
2010-03-19 00:00:00,09-10,10,FY 09-10- P10,2085
2010-03-20 00:00:00,09-10,10,FY 09-10- P10,2086
2010-03-21 00:00:00,09-10,10,FY 09-10- P10,2087
2010-03-22 00:00:00,09-10,10,FY 09-10- P10,2088
2010-03-23 00:00:00,09-10,10,FY 09-10- P10,2089
2010-03-24 00:00:00,09-10,10,FY 09-10- P10,2090
2010-03-25 00:00:00,09-10,10,FY 09-10- P10,2091
2010-03-26 00:00:00,09-10,10,FY 09-10- P10,2092
2010-03-27 00:00:00,09-10,10,FY 09-10- P10,2093
2010-03-28 00:00:00,09-10,10,FY 09-10- P10,2094
2010-03-29 00:00:00,09-10,10,FY 09-10- P10,2095
2010-03-30 00:00:00,09-10,10,FY 09-10- P10,2096
2010-03-31 00:00:00,09-10,10,FY 09-10- P10,2097
2010-04-01 00:00:00,09-10,10,FY 09-10- P10,2098
2010-04-02 00:00:00,09-10,10,FY 09-10- P10,2099
2010-04-03 00:00:00,09-10,10,FY 09-10- P10,2100
2010-04-04 00:00:00,09-10,11,FY 09-10- P11,2101
2010-04-05 00:00:00,09-10,11,FY 09-10- P11,2102
2010-04-06 00:00:00,09-10,11,FY 09-10- P11,2103
2010-04-07 00:00:00,09-10,11,FY 09-10- P11,2104
2010-04-08 00:00:00,09-10,11,FY 09-10- P11,2105
2010-04-09 00:00:00,09-10,11,FY 09-10- P11,2106
2010-04-10 00:00:00,09-10,11,FY 09-10- P11,2107
2010-04-11 00:00:00,09-10,11,FY 09-10- P11,2108
2010-04-12 00:00:00,09-10,11,FY 09-10- P11,2109
2010-04-13 00:00:00,09-10,11,FY 09-10- P11,2110
2010-04-14 00:00:00,09-10,11,FY 09-10- P11,2111
2010-04-15 00:00:00,09-10,11,FY 09-10- P11,2112
2010-04-16 00:00:00,09-10,11,FY 09-10- P11,2113
2010-04-17 00:00:00,09-10,11,FY 09-10- P11,2114
2010-04-18 00:00:00,09-10,11,FY 09-10- P11,2115
2010-04-19 00:00:00,09-10,11,FY 09-10- P11,2116
2010-04-20 00:00:00,09-10,11,FY 09-10- P11,2117
2010-04-21 00:00:00,09-10,11,FY 09-10- P11,2118
2010-04-22 00:00:00,09-10,11,FY 09-10- P11,2119
2010-04-23 00:00:00,09-10,11,FY 09-10- P11,2120
2010-04-24 00:00:00,09-10,11,FY 09-10- P11,2121
2010-04-25 00:00:00,09-10,11,FY 09-10- P11,2122
2010-04-26 00:00:00,09-10,11,FY 09-10- P11,2123
2010-04-27 00:00:00,09-10,11,FY 09-10- P11,2124
2010-04-28 00:00:00,09-10,11,FY 09-10- P11,2125
2010-04-29 00:00:00,09-10,11,FY 09-10- P11,2126
2010-04-30 00:00:00,09-10,11,FY 09-10- P11,2127
2010-05-01 00:00:00,09-10,11,FY 09-10- P11,2128
2010-05-02 00:00:00,09-10,12,FY 09-10- P12,2129
2010-05-03 00:00:00,09-10,12,FY 09-10- P12,2130
2010-05-04 00:00:00,09-10,12,FY 09-10- P12,2131
2010-05-05 00:00:00,09-10,12,FY 09-10- P12,2132
2010-05-06 00:00:00,09-10,12,FY 09-10- P12,2133
2010-05-07 00:00:00,09-10,12,FY 09-10- P12,2134
2010-05-08 00:00:00,09-10,12,FY 09-10- P12,2135
2010-05-09 00:00:00,09-10,12,FY 09-10- P12,2136
2010-05-10 00:00:00,09-10,12,FY 09-10- P12,2137
2010-05-11 00:00:00,09-10,12,FY 09-10- P12,2138
2010-05-12 00:00:00,09-10,12,FY 09-10- P12,2139
2010-05-13 00:00:00,09-10,12,FY 09-10- P12,2140
2010-05-14 00:00:00,09-10,12,FY 09-10- P12,2141
2010-05-15 00:00:00,09-10,12,FY 09-10- P12,2142
2010-05-16 00:00:00,09-10,12,FY 09-10- P12,2143
2010-05-17 00:00:00,09-10,12,FY 09-10- P12,2144
2010-05-18 00:00:00,09-10,12,FY 09-10- P12,2145
2010-05-19 00:00:00,09-10,12,FY 09-10- P12,2146
2010-05-20 00:00:00,09-10,12,FY 09-10- P12,2147
2010-05-21 00:00:00,09-10,12,FY 09-10- P12,2148
2010-05-22 00:00:00,09-10,12,FY 09-10- P12,2149
2010-05-23 00:00:00,09-10,12,FY 09-10- P12,2150
2010-05-24 00:00:00,09-10,12,FY 09-10- P12,2151
2010-05-25 00:00:00,09-10,12,FY 09-10- P12,2152
2010-05-26 00:00:00,09-10,12,FY 09-10- P12,2153
2010-05-27 00:00:00,09-10,12,FY 09-10- P12,2154
2010-05-28 00:00:00,09-10,12,FY 09-10- P12,2155
2010-05-29 00:00:00,09-10,12,FY 09-10- P12,2156
2010-05-30 00:00:00,09-10,13,FY 09-10- P13,2157
2010-05-31 00:00:00,09-10,13,FY 09-10- P13,2158
2010-06-01 00:00:00,09-10,13,FY 09-10- P13,2159
2010-06-02 00:00:00,09-10,13,FY 09-10- P13,2160
2010-06-03 00:00:00,09-10,13,FY 09-10- P13,2161
2010-06-04 00:00:00,09-10,13,FY 09-10- P13,2162
2010-06-05 00:00:00,09-10,13,FY 09-10- P13,2163
2010-06-06 00:00:00,09-10,13,FY 09-10- P13,2164
2010-06-07 00:00:00,09-10,13,FY 09-10- P13,2165
2010-06-08 00:00:00,09-10,13,FY 09-10- P13,2166
2010-06-09 00:00:00,09-10,13,FY 09-10- P13,2167
2010-06-10 00:00:00,09-10,13,FY 09-10- P13,2168
2010-06-11 00:00:00,09-10,13,FY 09-10- P13,2169
2010-06-12 00:00:00,09-10,13,FY 09-10- P13,2170
2010-06-13 00:00:00,09-10,13,FY 09-10- P13,2171
2010-06-14 00:00:00,09-10,13,FY 09-10- P13,2172
2010-06-15 00:00:00,09-10,13,FY 09-10- P13,2173
2010-06-16 00:00:00,09-10,13,FY 09-10- P13,2174
2010-06-17 00:00:00,09-10,13,FY 09-10- P13,2175
2010-06-18 00:00:00,09-10,13,FY 09-10- P13,2176
2010-06-19 00:00:00,09-10,13,FY 09-10- P13,2177
2010-06-20 00:00:00,09-10,13,FY 09-10- P13,2178
2010-06-21 00:00:00,09-10,13,FY 09-10- P13,2179
2010-06-22 00:00:00,09-10,13,FY 09-10- P13,2180
2010-06-23 00:00:00,09-10,13,FY 09-10- P13,2181
2010-06-24 00:00:00,09-10,13,FY 09-10- P13,2182
2010-06-25 00:00:00,09-10,13,FY 09-10- P13,2183
2010-06-26 00:00:00,09-10,13,FY 09-10- P13,2184
